time,AcX,AcY,GyZ
22441,148,-324,-461
22463,52,-300,-430
22484,84,-264,-425
22505,72,-256,-423
22526,0,-352,-398
22548,-4,-240,-387
22568,180,-232,-382
22593,40,-336,-368
22615,92,-240,-354
22673,88,-312,-330
22693,144,-216,-321
22715,80,-408,-309
22736,-8,-336,-302
22757,-4,-268,-278
22778,120,-324,-279
22800,-12,-192,-238
22820,64,-196,-247
22842,156,-300,-225
22863,68,-324,-202
22884,220,-280,-215
22905,136,-144,-187
22927,44,-276,-170
22948,-20,-256,-178
22969,116,-176,-163
22990,68,-176,-145
23012,32,-220,-134
23041,100,-312,-116
23062,144,-356,-101
23083,-60,-232,-112
23141,140,-256,-64
23162,120,-324,-59
23183,60,-220,-52
23207,48,-220,-28
23229,132,-308,-53
23249,-64,-240,-24
23271,48,-344,13
23291,-12,-292,6
23313,132,-316,3
23334,156,-276,49
23355,28,-148,40
23376,152,-276,44
23397,40,-344,71
23418,44,-272,71
23440,56,-184,54
23460,76,-384,63
23482,88,-268,74
23502,116,-332,58
23524,40,-448,82
23544,164,-272,26
23603,144,-288,71
23624,40,-288,69
23645,132,-268,72
23666,168,-252,71
23688,100,-248,67
23708,52,-264,51
23730,108,-276,67
23750,40,-192,67
23772,8,-312,72
23793,184,-456,75
23814,244,-356,70
23838,160,-188,84
23860,156,-408,83
23880,204,-136,91
23902,-1160,-28,69
23923,120,-524,88
23944,48,-324,65
23965,124,-300,73
23986,116,-772,79
24007,216,-840,53
24065,64,-512,2
24086,152,-80,20
24108,176,-456,32
24128,68,-360,30
24150,44,-204,12
24170,112,-448,17
24192,96,-504,27
24213,116,-192,39
24233,220,-508,34
24255,48,-608,34
24284,60,-600,62
24305,196,-212,1
24326,172,-436,-28
24347,312,-356,-53
24368,144,-384,-96
24389,136,-760,-107
24411,128,-444,-96
24431,72,-408,-130
24456,268,-440,-98
24477,924,-7404,-219
24535,244,-660,-86
24556,208,-704,-119
24578,20,-496,-132
24598,244,-532,-164
24620,64,-640,-171
24641,60,-824,-172
24662,160,-488,-72
24683,68,-20,-61
24704,-32,124,-101
24725,-112,-424,-8
24747,-20,-332,14
24767,188,-616,57
24788,104,-416,45
24810,-16,-176,62
24830,196,-492,88
24852,16,-280,101
24872,-20,-328,102
24894,0,-280,153
24914,-36,-384,183
24936,288,-228,212
24993,-96,-336,266
25015,40,-232,249
25036,-132,-508,272
25057,32,-436,282
26460,28,236,-33
26481,192,-428,15
26502,72,88,33
26523,184,-148,48
26544,168,-204,36
26565,252,28,74
26586,196,-220,30
26607,96,-92,18
26629,96,28,40
26649,76,84,-6
26671,428,-692,-6
26691,264,260,10
26713,-36,32,-46
26733,-696,40,-78
26755,68,-540,-32
26776,-20,292,-32
26833,108,76,-38
26855,24,-124,-20
26875,252,-12,1
26897,136,-208,12
26926,212,60,54
26946,8,-88,99
26968,204,124,116
