time,AcX,AcY,GyZ
34627,1340,-732,195
34649,1304,-760,122
34670,1268,-700,46
34692,1340,-744,-17
34713,1192,-804,-43
34735,1340,-840,-145
34756,1352,-756,-176
34817,1152,-864,-298
34838,1356,-708,-341
34874,516,880,-205
34895,1332,-884,-356
34917,1076,-1016,-372
34938,1304,-604,-388
34960,1232,-672,-395
34981,1144,-564,-378
35003,1236,-636,-366
35062,1136,-696,-348
35084,972,96,-359
35105,1488,-508,-217
35127,1544,-624,-197
35148,1048,-544,-211
35170,1244,-516,-186
35195,688,-768,-103
35217,1244,-568,-69
35238,752,-1808,-67
35299,1064,-388,130
35320,1988,-656,153
,924,-524,225
35366,1228,-232,283
35388,764,-880,316
35409,1044,-528,315
35431,1484,-908,345
35452,988,-1000,341
35474,1136,-732,286
35533,1384,-580,277
35555,1296,-588,274
35576,1132,-748,241
35598,1136,-532,216
35619,1132,-488,216
35641,1120,-612,184
35662,1124,-596,152
35684,1432,-1452,176
35705,1084,-956,162
35769,1256,-1236,176
35790,1608,236,241
35812,1192,-764,223
35836,1024,-904,180
35858,1192,-684,137
35879,1212,-1020,110
35901,1200,-940,70
35922,1236,-1196,25
35983,972,-1084,-76
36004,956,-1116,-95
36026,1144,-1136,-96
36047,1344,-1012,-89
36069,1228,-468,-82
36090,1308,-564,-105
36112,1084,-160,-102
36133,748,-1312,-299
36155,1064,-1080,-205
36215,1168,0,-141
36237,1360,-292,-149
36258,628,112,-179
36280,1168,-588,-104
36301,560,-1312,-174
36323,1232,32,-166
36344,3592,-3164,-250
36366,-352,-500,-12
36387,520,-1856,-57
36448,964,-1288,-66
36472,1044,-504,-17
36494,1144,-1488,-24
36515,1408,-828,-80
36537,236,-1780,-252
36558,1224,-64,-75
36580,1408,140,-99
36601,1028,-392,-90
36623,1284,-516,-104
36682,952,-440,-21
36704,1260,-300,-43
36725,776,-224,-15
36747,1168,-488,18
36768,1080,-336,19
36790,988,-520,46
36811,744,-52,53
36832,516,-136,179
36853,1160,-308,156
36913,736,-764,191
36934,856,-412,-9
36956,1320,148,169
36977,880,-332,176
36999,968,-232,180
37020,1096,-408,218
37042,1012,-536,208
